timestamp_local,date,electricity_price_eur_mwh,gas_price_eur_mwh
2021-01-01 00:00:00+01:00,2021-01-01,50.87,19.15
2021-01-01 01:00:00+01:00,2021-01-01,48.19,19.15
2021-01-01 02:00:00+01:00,2021-01-01,44.68,19.15
2021-01-01 03:00:00+01:00,2021-01-01,42.92,19.15
2021-01-01 04:00:00+01:00,2021-01-01,40.39,19.15
2021-01-01 05:00:00+01:00,2021-01-01,40.2,19.15
2021-01-01 06:00:00+01:00,2021-01-01,39.63,19.15
2021-01-01 07:00:00+01:00,2021-01-01,40.09,19.15
2021-01-01 08:00:00+01:00,2021-01-01,41.27,19.15
2021-01-01 09:00:00+01:00,2021-01-01,44.88,19.15
2021-01-01 10:00:00+01:00,2021-01-01,45.0,19.15
2021-01-01 11:00:00+01:00,2021-01-01,47.2,19.15
2021-01-01 12:00:00+01:00,2021-01-01,50.78,19.15
2021-01-01 13:00:00+01:00,2021-01-01,45.49,19.15
2021-01-01 14:00:00+01:00,2021-01-01,44.73,19.15
2021-01-01 15:00:00+01:00,2021-01-01,46.59,19.15
2021-01-01 16:00:00+01:00,2021-01-01,52.99,19.15
2021-01-01 17:00:00+01:00,2021-01-01,60.26,19.15
2021-01-01 18:00:00+01:00,2021-01-01,60.61,19.15
2021-01-01 19:00:00+01:00,2021-01-01,60.36,19.15
2021-01-01 20:00:00+01:00,2021-01-01,57.4,19.15
2021-01-01 21:00:00+01:00,2021-01-01,53.86,19.15
2021-01-01 22:00:00+01:00,2021-01-01,53.45,19.15
2021-01-01 23:00:00+01:00,2021-01-01,49.72,19.15
2021-01-02 00:00:00+01:00,2021-01-02,46.69,19.15
2021-01-02 01:00:00+01:00,2021-01-02,42.43,19.15
2021-01-02 02:00:00+01:00,2021-01-02,41.09,19.15
2021-01-02 03:00:00+01:00,2021-01-02,40.0,19.15
2021-01-02 04:00:00+01:00,2021-01-02,37.55,19.15
2021-01-02 05:00:00+01:00,2021-01-02,39.0,19.15
2021-01-02 06:00:00+01:00,2021-01-02,42.09,19.15
2021-01-02 07:00:00+01:00,2021-01-02,44.96,19.15
2021-01-02 08:00:00+01:00,2021-01-02,48.45,19.15
2021-01-02 09:00:00+01:00,2021-01-02,52.0,19.15
2021-01-02 10:00:00+01:00,2021-01-02,52.0,19.15
2021-01-02 11:00:00+01:00,2021-01-02,52.15,19.15
2021-01-02 12:00:00+01:00,2021-01-02,55.95,19.15
2021-01-02 13:00:00+01:00,2021-01-02,52.0,19.15
2021-01-02 14:00:00+01:00,2021-01-02,50.69,19.15
2021-01-02 15:00:00+01:00,2021-01-02,53.45,19.15
2021-01-02 16:00:00+01:00,2021-01-02,59.99,19.15
2021-01-02 17:00:00+01:00,2021-01-02,62.0,19.15
2021-01-02 18:00:00+01:00,2021-01-02,63.08,19.15
2021-01-02 19:00:00+01:00,2021-01-02,62.17,19.15
2021-01-02 20:00:00+01:00,2021-01-02,60.03,19.15
2021-01-02 21:00:00+01:00,2021-01-02,55.03,19.15
2021-01-02 22:00:00+01:00,2021-01-02,52.25,19.15
2021-01-02 23:00:00+01:00,2021-01-02,48.45,19.15
2021-01-03 00:00:00+01:00,2021-01-03,46.11,19.15
2021-01-03 01:00:00+01:00,2021-01-03,43.0,19.15
2021-01-03 02:00:00+01:00,2021-01-03,39.55,19.15
2021-01-03 03:00:00+01:00,2021-01-03,35.18,19.15
2021-01-03 04:00:00+01:00,2021-01-03,33.45,19.15
2021-01-03 05:00:00+01:00,2021-01-03,32.37,19.15
2021-01-03 06:00:00+01:00,2021-01-03,31.7,19.15
2021-01-03 07:00:00+01:00,2021-01-03,32.63,19.15
2021-01-03 08:00:00+01:00,2021-01-03,36.9,19.15
2021-01-03 09:00:00+01:00,2021-01-03,36.96,19.15
2021-01-03 10:00:00+01:00,2021-01-03,36.96,19.15
2021-01-03 11:00:00+01:00,2021-01-03,43.72,19.15
2021-01-03 12:00:00+01:00,2021-01-03,47.71,19.15
2021-01-03 13:00:00+01:00,2021-01-03,40.41,19.15
2021-01-03 14:00:00+01:00,2021-01-03,39.66,19.15
2021-01-03 15:00:00+01:00,2021-01-03,39.57,19.15
2021-01-03 16:00:00+01:00,2021-01-03,36.11,19.15
2021-01-03 17:00:00+01:00,2021-01-03,45.04,19.15
2021-01-03 18:00:00+01:00,2021-01-03,52.56,19.15
2021-01-03 19:00:00+01:00,2021-01-03,45.84,19.15
2021-01-03 20:00:00+01:00,2021-01-03,35.83,19.15
2021-01-03 21:00:00+01:00,2021-01-03,33.31,19.15
2021-01-03 22:00:00+01:00,2021-01-03,34.98,19.15
2021-01-03 23:00:00+01:00,2021-01-03,27.39,19.15
2021-01-04 00:00:00+01:00,2021-01-04,29.33,19.89
2021-01-04 01:00:00+01:00,2021-01-04,24.82,19.89
2021-01-04 02:00:00+01:00,2021-01-04,24.65,19.89
2021-01-04 03:00:00+01:00,2021-01-04,24.8,19.89
2021-01-04 04:00:00+01:00,2021-01-04,27.71,19.89
2021-01-04 05:00:00+01:00,2021-01-04,28.58,19.89
2021-01-04 06:00:00+01:00,2021-01-04,37.04,19.89
2021-01-04 07:00:00+01:00,2021-01-04,52.03,19.89
2021-01-04 08:00:00+01:00,2021-01-04,55.76,19.89
2021-01-04 09:00:00+01:00,2021-01-04,57.06,19.89
2021-01-04 10:00:00+01:00,2021-01-04,57.18,19.89
2021-01-04 11:00:00+01:00,2021-01-04,60.0,19.89
2021-01-04 12:00:00+01:00,2021-01-04,61.27,19.89
2021-01-04 13:00:00+01:00,2021-01-04,60.28,19.89
2021-01-04 14:00:00+01:00,2021-01-04,60.07,19.89
2021-01-04 15:00:00+01:00,2021-01-04,59.46,19.89
2021-01-04 16:00:00+01:00,2021-01-04,61.99,19.89
2021-01-04 17:00:00+01:00,2021-01-04,66.82,19.89
2021-01-04 18:00:00+01:00,2021-01-04,61.97,19.89
2021-01-04 19:00:00+01:00,2021-01-04,55.06,19.89
2021-01-04 20:00:00+01:00,2021-01-04,47.34,19.89
2021-01-04 21:00:00+01:00,2021-01-04,45.64,19.89
2021-01-04 22:00:00+01:00,2021-01-04,48.93,19.89
2021-01-04 23:00:00+01:00,2021-01-04,44.64,19.89
2021-01-05 00:00:00+01:00,2021-01-05,37.54,17.94
2021-01-05 01:00:00+01:00,2021-01-05,40.07,17.94
2021-01-05 02:00:00+01:00,2021-01-05,39.81,17.94
2021-01-05 03:00:00+01:00,2021-01-05,39.65,17.94
2021-01-05 04:00:00+01:00,2021-01-05,40.2,17.94
2021-01-05 05:00:00+01:00,2021-01-05,44.26,17.94
2021-01-05 06:00:00+01:00,2021-01-05,47.06,17.94
2021-01-05 07:00:00+01:00,2021-01-05,54.96,17.94
2021-01-05 08:00:00+01:00,2021-01-05,63.67,17.94
2021-01-05 09:00:00+01:00,2021-01-05,64.73,17.94
2021-01-05 10:00:00+01:00,2021-01-05,66.07,17.94
2021-01-05 11:00:00+01:00,2021-01-05,65.97,17.94
2021-01-05 12:00:00+01:00,2021-01-05,65.46,17.94
2021-01-05 13:00:00+01:00,2021-01-05,63.82,17.94
2021-01-05 14:00:00+01:00,2021-01-05,63.87,17.94
2021-01-05 15:00:00+01:00,2021-01-05,64.05,17.94
2021-01-05 16:00:00+01:00,2021-01-05,64.26,17.94
2021-01-05 17:00:00+01:00,2021-01-05,67.14,17.94
2021-01-05 18:00:00+01:00,2021-01-05,61.61,17.94
2021-01-05 19:00:00+01:00,2021-01-05,59.16,17.94
2021-01-05 20:00:00+01:00,2021-01-05,59.26,17.94
2021-01-05 21:00:00+01:00,2021-01-05,53.62,17.94
2021-01-05 22:00:00+01:00,2021-01-05,53.86,17.94
2021-01-05 23:00:00+01:00,2021-01-05,47.99,17.94
2021-01-06 00:00:00+01:00,2021-01-06,44.41,17.59
2021-01-06 01:00:00+01:00,2021-01-06,42.94,17.59
2021-01-06 02:00:00+01:00,2021-01-06,42.88,17.59
2021-01-06 03:00:00+01:00,2021-01-06,42.15,17.59
2021-01-06 04:00:00+01:00,2021-01-06,43.23,17.59
2021-01-06 05:00:00+01:00,2021-01-06,44.56,17.59
2021-01-06 06:00:00+01:00,2021-01-06,47.4,17.59
2021-01-06 07:00:00+01:00,2021-01-06,44.05,17.59
2021-01-06 08:00:00+01:00,2021-01-06,53.41,17.59
2021-01-06 09:00:00+01:00,2021-01-06,54.8,17.59
2021-01-06 10:00:00+01:00,2021-01-06,53.94,17.59
2021-01-06 11:00:00+01:00,2021-01-06,58.3,17.59
2021-01-06 12:00:00+01:00,2021-01-06,61.43,17.59
2021-01-06 13:00:00+01:00,2021-01-06,61.92,17.59
2021-01-06 14:00:00+01:00,2021-01-06,57.0,17.59
2021-01-06 15:00:00+01:00,2021-01-06,57.53,17.59
2021-01-06 16:00:00+01:00,2021-01-06,61.68,17.59
2021-01-06 17:00:00+01:00,2021-01-06,61.84,17.59
2021-01-06 18:00:00+01:00,2021-01-06,57.46,17.59
2021-01-06 19:00:00+01:00,2021-01-06,58.06,17.59
2021-01-06 20:00:00+01:00,2021-01-06,59.97,17.59
2021-01-06 21:00:00+01:00,2021-01-06,52.95,17.59
2021-01-06 22:00:00+01:00,2021-01-06,52.95,17.59
2021-01-06 23:00:00+01:00,2021-01-06,49.53,17.59
2021-01-07 00:00:00+01:00,2021-01-07,51.03,19.59
2021-01-07 01:00:00+01:00,2021-01-07,50.18,19.59
2021-01-07 02:00:00+01:00,2021-01-07,48.97,19.59
2021-01-07 03:00:00+01:00,2021-01-07,46.72,19.59
2021-01-07 04:00:00+01:00,2021-01-07,46.87,19.59
2021-01-07 05:00:00+01:00,2021-01-07,50.08,19.59
2021-01-07 06:00:00+01:00,2021-01-07,57.34,19.59
2021-01-07 07:00:00+01:00,2021-01-07,67.8,19.59
2021-01-07 08:00:00+01:00,2021-01-07,86.51,19.59
2021-01-07 09:00:00+01:00,2021-01-07,86.54,19.59
2021-01-07 10:00:00+01:00,2021-01-07,85.08,19.59
2021-01-07 11:00:00+01:00,2021-01-07,88.74,19.59
2021-01-07 12:00:00+01:00,2021-01-07,88.76,19.59
2021-01-07 13:00:00+01:00,2021-01-07,84.31,19.59
2021-01-07 14:00:00+01:00,2021-01-07,80.4,19.59
2021-01-07 15:00:00+01:00,2021-01-07,83.57,19.59
2021-01-07 16:00:00+01:00,2021-01-07,89.68,19.59
2021-01-07 17:00:00+01:00,2021-01-07,100.0,19.59
2021-01-07 18:00:00+01:00,2021-01-07,90.43,19.59
2021-01-07 19:00:00+01:00,2021-01-07,80.28,19.59
2021-01-07 20:00:00+01:00,2021-01-07,66.8,19.59
2021-01-07 21:00:00+01:00,2021-01-07,60.22,19.59
2021-01-07 22:00:00+01:00,2021-01-07,59.69,19.59
2021-01-07 23:00:00+01:00,2021-01-07,52.25,19.59
2021-01-08 00:00:00+01:00,2021-01-08,50.53,20.35
2021-01-08 01:00:00+01:00,2021-01-08,48.43,20.35
2021-01-08 02:00:00+01:00,2021-01-08,47.24,20.35
2021-01-08 03:00:00+01:00,2021-01-08,45.61,20.35
2021-01-08 04:00:00+01:00,2021-01-08,46.81,20.35
2021-01-08 05:00:00+01:00,2021-01-08,51.57,20.35
2021-01-08 06:00:00+01:00,2021-01-08,60.67,20.35
2021-01-08 07:00:00+01:00,2021-01-08,79.56,20.35
2021-01-08 08:00:00+01:00,2021-01-08,103.54,20.35
2021-01-08 09:00:00+01:00,2021-01-08,110.45,20.35
2021-01-08 10:00:00+01:00,2021-01-08,109.96,20.35
2021-01-08 11:00:00+01:00,2021-01-08,106.82,20.35
2021-01-08 12:00:00+01:00,2021-01-08,102.37,20.35
2021-01-08 13:00:00+01:00,2021-01-08,97.61,20.35
2021-01-08 14:00:00+01:00,2021-01-08,95.0,20.35
2021-01-08 15:00:00+01:00,2021-01-08,95.42,20.35
2021-01-08 16:00:00+01:00,2021-01-08,95.0,20.35
2021-01-08 17:00:00+01:00,2021-01-08,110.0,20.35
2021-01-08 18:00:00+01:00,2021-01-08,102.41,20.35
2021-01-08 19:00:00+01:00,2021-01-08,88.05,20.35
2021-01-08 20:00:00+01:00,2021-01-08,64.24,20.35
2021-01-08 21:00:00+01:00,2021-01-08,59.43,20.35
2021-01-08 22:00:00+01:00,2021-01-08,57.6,20.35
2021-01-08 23:00:00+01:00,2021-01-08,51.75,20.35
2021-01-09 00:00:00+01:00,2021-01-09,54.73,20.35
2021-01-09 01:00:00+01:00,2021-01-09,52.39,20.35
2021-01-09 02:00:00+01:00,2021-01-09,51.67,20.35
2021-01-09 03:00:00+01:00,2021-01-09,50.88,20.35
2021-01-09 04:00:00+01:00,2021-01-09,50.02,20.35
2021-01-09 05:00:00+01:00,2021-01-09,49.1,20.35
2021-01-09 06:00:00+01:00,2021-01-09,49.57,20.35
2021-01-09 07:00:00+01:00,2021-01-09,53.82,20.35
2021-01-09 08:00:00+01:00,2021-01-09,59.8,20.35
2021-01-09 09:00:00+01:00,2021-01-09,66.92,20.35
2021-01-09 10:00:00+01:00,2021-01-09,67.71,20.35
2021-01-09 11:00:00+01:00,2021-01-09,68.0,20.35
2021-01-09 12:00:00+01:00,2021-01-09,67.01,20.35
2021-01-09 13:00:00+01:00,2021-01-09,62.53,20.35
2021-01-09 14:00:00+01:00,2021-01-09,60.0,20.35
2021-01-09 15:00:00+01:00,2021-01-09,60.0,20.35
2021-01-09 16:00:00+01:00,2021-01-09,62.78,20.35
2021-01-09 17:00:00+01:00,2021-01-09,69.92,20.35
2021-01-09 18:00:00+01:00,2021-01-09,71.99,20.35
2021-01-09 19:00:00+01:00,2021-01-09,68.95,20.35
2021-01-09 20:00:00+01:00,2021-01-09,62.66,20.35
2021-01-09 21:00:00+01:00,2021-01-09,56.54,20.35
2021-01-09 22:00:00+01:00,2021-01-09,55.81,20.35
2021-01-09 23:00:00+01:00,2021-01-09,50.85,20.35
2021-01-10 00:00:00+01:00,2021-01-10,54.65,20.35
2021-01-10 01:00:00+01:00,2021-01-10,51.79,20.35
2021-01-10 02:00:00+01:00,2021-01-10,50.58,20.35
2021-01-10 03:00:00+01:00,2021-01-10,47.98,20.35
2021-01-10 04:00:00+01:00,2021-01-10,47.6,20.35
2021-01-10 05:00:00+01:00,2021-01-10,47.59,20.35
2021-01-10 06:00:00+01:00,2021-01-10,42.09,20.35
2021-01-10 07:00:00+01:00,2021-01-10,44.56,20.35
2021-01-10 08:00:00+01:00,2021-01-10,49.46,20.35
2021-01-10 09:00:00+01:00,2021-01-10,54.96,20.35
2021-01-10 10:00:00+01:00,2021-01-10,53.63,20.35
2021-01-10 11:00:00+01:00,2021-01-10,55.57,20.35
2021-01-10 12:00:00+01:00,2021-01-10,54.17,20.35
2021-01-10 13:00:00+01:00,2021-01-10,52.62,20.35
2021-01-10 14:00:00+01:00,2021-01-10,53.18,20.35
2021-01-10 15:00:00+01:00,2021-01-10,54.85,20.35
2021-01-10 16:00:00+01:00,2021-01-10,56.52,20.35
2021-01-10 17:00:00+01:00,2021-01-10,62.09,20.35
2021-01-10 18:00:00+01:00,2021-01-10,63.41,20.35
2021-01-10 19:00:00+01:00,2021-01-10,56.39,20.35
2021-01-10 20:00:00+01:00,2021-01-10,55.64,20.35
2021-01-10 21:00:00+01:00,2021-01-10,53.33,20.35
2021-01-10 22:00:00+01:00,2021-01-10,52.05,20.35
2021-01-10 23:00:00+01:00,2021-01-10,37.24,20.35
2021-01-11 00:00:00+01:00,2021-01-11,44.9,22.15
2021-01-11 01:00:00+01:00,2021-01-11,44.74,22.15
2021-01-11 02:00:00+01:00,2021-01-11,45.06,22.15
2021-01-11 03:00:00+01:00,2021-01-11,44.07,22.15
2021-01-11 04:00:00+01:00,2021-01-11,44.53,22.15
2021-01-11 05:00:00+01:00,2021-01-11,42.74,22.15
2021-01-11 06:00:00+01:00,2021-01-11,54.62,22.15
2021-01-11 07:00:00+01:00,2021-01-11,67.11,22.15
2021-01-11 08:00:00+01:00,2021-01-11,70.59,22.15
2021-01-11 09:00:00+01:00,2021-01-11,58.32,22.15
2021-01-11 10:00:00+01:00,2021-01-11,55.89,22.15
2021-01-11 11:00:00+01:00,2021-01-11,54.49,22.15
2021-01-11 12:00:00+01:00,2021-01-11,53.35,22.15
2021-01-11 13:00:00+01:00,2021-01-11,48.39,22.15
2021-01-11 14:00:00+01:00,2021-01-11,49.57,22.15
2021-01-11 15:00:00+01:00,2021-01-11,50.96,22.15
2021-01-11 16:00:00+01:00,2021-01-11,49.12,22.15
2021-01-11 17:00:00+01:00,2021-01-11,53.44,22.15
2021-01-11 18:00:00+01:00,2021-01-11,47.94,22.15
2021-01-11 19:00:00+01:00,2021-01-11,42.16,22.15
2021-01-11 20:00:00+01:00,2021-01-11,38.03,22.15
2021-01-11 21:00:00+01:00,2021-01-11,34.24,22.15
2021-01-11 22:00:00+01:00,2021-01-11,34.01,22.15
2021-01-11 23:00:00+01:00,2021-01-11,27.39,22.15
2021-01-12 00:00:00+01:00,2021-01-12,18.96,26.5
2021-01-12 01:00:00+01:00,2021-01-12,15.82,26.5
2021-01-12 02:00:00+01:00,2021-01-12,19.0,26.5
2021-01-12 03:00:00+01:00,2021-01-12,24.14,26.5
2021-01-12 04:00:00+01:00,2021-01-12,27.0,26.5
2021-01-12 05:00:00+01:00,2021-01-12,35.94,26.5
2021-01-12 06:00:00+01:00,2021-01-12,40.96,26.5
2021-01-12 07:00:00+01:00,2021-01-12,54.51,26.5
2021-01-12 08:00:00+01:00,2021-01-12,60.64,26.5
2021-01-12 09:00:00+01:00,2021-01-12,54.96,26.5
2021-01-12 10:00:00+01:00,2021-01-12,56.5,26.5
2021-01-12 11:00:00+01:00,2021-01-12,57.88,26.5
2021-01-12 12:00:00+01:00,2021-01-12,59.64,26.5
2021-01-12 13:00:00+01:00,2021-01-12,54.94,26.5
2021-01-12 14:00:00+01:00,2021-01-12,51.55,26.5
2021-01-12 15:00:00+01:00,2021-01-12,55.56,26.5
2021-01-12 16:00:00+01:00,2021-01-12,63.01,26.5
2021-01-12 17:00:00+01:00,2021-01-12,64.6,26.5
2021-01-12 18:00:00+01:00,2021-01-12,61.89,26.5
2021-01-12 19:00:00+01:00,2021-01-12,54.9,26.5
2021-01-12 20:00:00+01:00,2021-01-12,53.25,26.5
2021-01-12 21:00:00+01:00,2021-01-12,44.84,26.5
2021-01-12 22:00:00+01:00,2021-01-12,38.68,26.5
2021-01-12 23:00:00+01:00,2021-01-12,37.24,26.5
2021-01-13 00:00:00+01:00,2021-01-13,34.59,21.84
2021-01-13 01:00:00+01:00,2021-01-13,33.47,21.84
2021-01-13 02:00:00+01:00,2021-01-13,32.36,21.84
2021-01-13 03:00:00+01:00,2021-01-13,30.84,21.84
2021-01-13 04:00:00+01:00,2021-01-13,31.68,21.84
2021-01-13 05:00:00+01:00,2021-01-13,36.81,21.84
2021-01-13 06:00:00+01:00,2021-01-13,41.87,21.84
2021-01-13 07:00:00+01:00,2021-01-13,46.21,21.84
2021-01-13 08:00:00+01:00,2021-01-13,56.14,21.84
2021-01-13 09:00:00+01:00,2021-01-13,47.71,21.84
2021-01-13 10:00:00+01:00,2021-01-13,46.23,21.84
2021-01-13 11:00:00+01:00,2021-01-13,43.82,21.84
2021-01-13 12:00:00+01:00,2021-01-13,41.22,21.84
2021-01-13 13:00:00+01:00,2021-01-13,40.04,21.84
2021-01-13 14:00:00+01:00,2021-01-13,39.47,21.84
2021-01-13 15:00:00+01:00,2021-01-13,41.17,21.84
2021-01-13 16:00:00+01:00,2021-01-13,45.91,21.84
2021-01-13 17:00:00+01:00,2021-01-13,55.49,21.84
2021-01-13 18:00:00+01:00,2021-01-13,54.51,21.84
2021-01-13 19:00:00+01:00,2021-01-13,49.28,21.84
2021-01-13 20:00:00+01:00,2021-01-13,48.65,21.84
2021-01-13 21:00:00+01:00,2021-01-13,41.89,21.84
2021-01-13 22:00:00+01:00,2021-01-13,41.0,21.84
2021-01-13 23:00:00+01:00,2021-01-13,38.97,21.84
2021-01-14 00:00:00+01:00,2021-01-14,37.3,21.38
2021-01-14 01:00:00+01:00,2021-01-14,36.91,21.38
2021-01-14 02:00:00+01:00,2021-01-14,36.98,21.38
2021-01-14 03:00:00+01:00,2021-01-14,39.82,21.38
2021-01-14 04:00:00+01:00,2021-01-14,43.2,21.38
2021-01-14 05:00:00+01:00,2021-01-14,46.45,21.38
2021-01-14 06:00:00+01:00,2021-01-14,60.04,21.38
2021-01-14 07:00:00+01:00,2021-01-14,79.9,21.38
2021-01-14 08:00:00+01:00,2021-01-14,88.82,21.38
2021-01-14 09:00:00+01:00,2021-01-14,89.27,21.38
2021-01-14 10:00:00+01:00,2021-01-14,89.63,21.38
2021-01-14 11:00:00+01:00,2021-01-14,91.05,21.38
2021-01-14 12:00:00+01:00,2021-01-14,88.75,21.38
2021-01-14 13:00:00+01:00,2021-01-14,87.1,21.38
2021-01-14 14:00:00+01:00,2021-01-14,83.98,21.38
2021-01-14 15:00:00+01:00,2021-01-14,79.96,21.38
2021-01-14 16:00:00+01:00,2021-01-14,83.42,21.38
2021-01-14 17:00:00+01:00,2021-01-14,100.67,21.38
2021-01-14 18:00:00+01:00,2021-01-14,90.16,21.38
2021-01-14 19:00:00+01:00,2021-01-14,87.7,21.38
2021-01-14 20:00:00+01:00,2021-01-14,74.58,21.38
2021-01-14 21:00:00+01:00,2021-01-14,62.74,21.38
2021-01-14 22:00:00+01:00,2021-01-14,59.82,21.38
2021-01-14 23:00:00+01:00,2021-01-14,55.6,21.38
2021-01-15 00:00:00+01:00,2021-01-15,48.98,20.38
2021-01-15 01:00:00+01:00,2021-01-15,48.66,20.38
2021-01-15 02:00:00+01:00,2021-01-15,47.7,20.38
2021-01-15 03:00:00+01:00,2021-01-15,46.6,20.38
2021-01-15 04:00:00+01:00,2021-01-15,48.0,20.38
2021-01-15 05:00:00+01:00,2021-01-15,51.52,20.38
2021-01-15 06:00:00+01:00,2021-01-15,62.97,20.38
2021-01-15 07:00:00+01:00,2021-01-15,77.94,20.38
2021-01-15 08:00:00+01:00,2021-01-15,94.07,20.38
2021-01-15 09:00:00+01:00,2021-01-15,97.76,20.38
2021-01-15 10:00:00+01:00,2021-01-15,90.69,20.38
2021-01-15 11:00:00+01:00,2021-01-15,86.97,20.38
2021-01-15 12:00:00+01:00,2021-01-15,79.25,20.38
2021-01-15 13:00:00+01:00,2021-01-15,76.64,20.38
2021-01-15 14:00:00+01:00,2021-01-15,77.14,20.38
2021-01-15 15:00:00+01:00,2021-01-15,76.98,20.38
2021-01-15 16:00:00+01:00,2021-01-15,82.0,20.38
2021-01-15 17:00:00+01:00,2021-01-15,99.5,20.38
2021-01-15 18:00:00+01:00,2021-01-15,98.02,20.38
2021-01-15 19:00:00+01:00,2021-01-15,95.01,20.38
2021-01-15 20:00:00+01:00,2021-01-15,77.2,20.38
2021-01-15 21:00:00+01:00,2021-01-15,67.18,20.38
2021-01-15 22:00:00+01:00,2021-01-15,63.19,20.38
2021-01-15 23:00:00+01:00,2021-01-15,55.42,20.38
2021-01-16 00:00:00+01:00,2021-01-16,58.41,20.38
2021-01-16 01:00:00+01:00,2021-01-16,55.65,20.38
2021-01-16 02:00:00+01:00,2021-01-16,52.16,20.38
2021-01-16 03:00:00+01:00,2021-01-16,51.18,20.38
2021-01-16 04:00:00+01:00,2021-01-16,49.51,20.38
2021-01-16 05:00:00+01:00,2021-01-16,48.52,20.38
2021-01-16 06:00:00+01:00,2021-01-16,48.74,20.38
2021-01-16 07:00:00+01:00,2021-01-16,51.43,20.38
2021-01-16 08:00:00+01:00,2021-01-16,61.16,20.38
2021-01-16 09:00:00+01:00,2021-01-16,64.75,20.38
2021-01-16 10:00:00+01:00,2021-01-16,63.77,20.38
2021-01-16 11:00:00+01:00,2021-01-16,62.13,20.38
2021-01-16 12:00:00+01:00,2021-01-16,55.01,20.38
2021-01-16 13:00:00+01:00,2021-01-16,50.66,20.38
2021-01-16 14:00:00+01:00,2021-01-16,49.48,20.38
2021-01-16 15:00:00+01:00,2021-01-16,50.65,20.38
2021-01-16 16:00:00+01:00,2021-01-16,57.7,20.38
2021-01-16 17:00:00+01:00,2021-01-16,65.01,20.38
2021-01-16 18:00:00+01:00,2021-01-16,66.4,20.38
2021-01-16 19:00:00+01:00,2021-01-16,63.76,20.38
2021-01-16 20:00:00+01:00,2021-01-16,57.47,20.38
2021-01-16 21:00:00+01:00,2021-01-16,52.98,20.38
2021-01-16 22:00:00+01:00,2021-01-16,53.2,20.38
2021-01-16 23:00:00+01:00,2021-01-16,50.56,20.38
2021-01-17 00:00:00+01:00,2021-01-17,47.99,20.38
2021-01-17 01:00:00+01:00,2021-01-17,47.74,20.38
2021-01-17 02:00:00+01:00,2021-01-17,47.18,20.38
2021-01-17 03:00:00+01:00,2021-01-17,46.09,20.38
2021-01-17 04:00:00+01:00,2021-01-17,45.8,20.38
2021-01-17 05:00:00+01:00,2021-01-17,45.42,20.38
2021-01-17 06:00:00+01:00,2021-01-17,46.46,20.38
2021-01-17 07:00:00+01:00,2021-01-17,47.64,20.38
2021-01-17 08:00:00+01:00,2021-01-17,47.42,20.38
2021-01-17 09:00:00+01:00,2021-01-17,51.13,20.38
2021-01-17 10:00:00+01:00,2021-01-17,56.5,20.38
2021-01-17 11:00:00+01:00,2021-01-17,59.94,20.38
2021-01-17 12:00:00+01:00,2021-01-17,55.51,20.38
2021-01-17 13:00:00+01:00,2021-01-17,52.82,20.38
2021-01-17 14:00:00+01:00,2021-01-17,49.95,20.38
2021-01-17 15:00:00+01:00,2021-01-17,53.48,20.38
2021-01-17 16:00:00+01:00,2021-01-17,60.6,20.38
2021-01-17 17:00:00+01:00,2021-01-17,67.05,20.38
2021-01-17 18:00:00+01:00,2021-01-17,72.0,20.38
2021-01-17 19:00:00+01:00,2021-01-17,67.78,20.38
2021-01-17 20:00:00+01:00,2021-01-17,62.45,20.38
2021-01-17 21:00:00+01:00,2021-01-17,56.61,20.38
2021-01-17 22:00:00+01:00,2021-01-17,57.07,20.38
2021-01-17 23:00:00+01:00,2021-01-17,51.34,20.38
2021-01-18 00:00:00+01:00,2021-01-18,50.22,19.14
2021-01-18 01:00:00+01:00,2021-01-18,47.94,19.14
2021-01-18 02:00:00+01:00,2021-01-18,47.67,19.14
2021-01-18 03:00:00+01:00,2021-01-18,46.6,19.14
2021-01-18 04:00:00+01:00,2021-01-18,46.72,19.14
2021-01-18 05:00:00+01:00,2021-01-18,47.58,19.14
2021-01-18 06:00:00+01:00,2021-01-18,61.19,19.14
2021-01-18 07:00:00+01:00,2021-01-18,73.06,19.14
2021-01-18 08:00:00+01:00,2021-01-18,78.92,19.14
2021-01-18 09:00:00+01:00,2021-01-18,75.65,19.14
2021-01-18 10:00:00+01:00,2021-01-18,72.03,19.14
2021-01-18 11:00:00+01:00,2021-01-18,66.39,19.14
2021-01-18 12:00:00+01:00,2021-01-18,60.06,19.14
2021-01-18 13:00:00+01:00,2021-01-18,57.7,19.14
2021-01-18 14:00:00+01:00,2021-01-18,59.41,19.14
2021-01-18 15:00:00+01:00,2021-01-18,57.39,19.14
2021-01-18 16:00:00+01:00,2021-01-18,54.54,19.14
2021-01-18 17:00:00+01:00,2021-01-18,59.94,19.14
2021-01-18 18:00:00+01:00,2021-01-18,55.08,19.14
2021-01-18 19:00:00+01:00,2021-01-18,51.42,19.14
2021-01-18 20:00:00+01:00,2021-01-18,46.97,19.14
2021-01-18 21:00:00+01:00,2021-01-18,45.63,19.14
2021-01-18 22:00:00+01:00,2021-01-18,42.95,19.14
2021-01-18 23:00:00+01:00,2021-01-18,37.83,19.14
2021-01-19 00:00:00+01:00,2021-01-19,36.68,20.16
2021-01-19 01:00:00+01:00,2021-01-19,35.94,20.16
2021-01-19 02:00:00+01:00,2021-01-19,34.74,20.16
2021-01-19 03:00:00+01:00,2021-01-19,35.96,20.16
